u,w,up,wp,ut,wt,error
0.013663444,0.0779113,0.95969117,0.10152,0.963648,0.104203,0.006639853
0.013663444,0.0779113,0.9552356,0.10369907,0.959182,0.106367,0.00661435
0.013663444,0.0779113,0.95019907,0.1058353,0.954701,0.108478,0.0071446374
0.013663444,0.0779113,0.94465685,0.10793082,0.950205,0.110539,0.008156359
0.013663444,0.0779113,0.93867713,0.10998745,0.945692,0.112548,0.009575419
0.013663444,0.0779113,0.9340401,0.112048954,0.941162,0.114508,0.00958091
0.013663444,0.0779113,0.9301238,0.11410001,0.936613,0.116418,0.008807205
0.013663444,0.0779113,0.92590874,0.11611607,0.932043,0.11828,0.008298203
0.013663444,0.0779113,0.92142946,0.11809787,0.927451,0.120095,0.008018687
0.013663444,0.0779113,0.91671395,0.12004591,0.922835,0.121862,0.007937133
0.013663444,0.0779113,0.9117878,0.12196079,0.918192,0.123583,0.0080264285
0.013663444,0.0779113,0.9066717,0.123842515,0.91352,0.125258,0.008263759
0.013663444,0.0779113,0.9013833,0.12569132,0.908817,0.126887,0.008629382
0.013663444,0.0779113,0.8959366,0.12750705,0.904078,0.128472,0.009106353
0.013663444,0.0779113,0.8903408,0.12928924,0.899303,0.130013,0.009685978
0.013663444,0.0779113,0.8856662,0.13100033,0.894486,0.131511,0.009330496
0.013663444,0.0779113,0.88152945,0.13265306,0.889624,0.132965,0.00840649
0.013663444,0.0779113,0.8772623,0.13427058,0.884714,0.134377,0.007558137
0.013663444,0.0779113,0.8729728,0.13564962,0.87975,0.135747,0.006874606
0.013663444,0.0779113,0.86855507,0.13698256,0.874728,0.137076,0.0062664
0.013663444,0.0779113,0.8640001,0.1382786,0.869643,0.138363,0.005727291
0.013663444,0.0779113,0.85930455,0.13953733,0.864488,0.13961,0.0052561313
0.013663444,0.0779113,0.85446054,0.14075816,0.859257,0.140816,0.0048542917
0.013663444,0.0779113,0.84946173,0.14194037,0.853943,0.141982,0.00452289
0.013663444,0.0779113,0.8442986,0.14308326,0.848536,0.143108,0.0042621493
0.013663444,0.0779113,0.8389618,0.14418605,0.843028,0.144194,0.004074186
0.013663444,0.0779113,0.833442,0.14524677,0.837408,0.145242,0.003970802
0.013663444,0.0779113,0.82772744,0.1462641,0.831664,0.14625,0.0039507
0.013663444,0.0779113,0.8218056,0.14723705,0.825782,0.147219,0.00399445
0.013663444,0.0779113,0.8156675,0.14816502,0.819747,0.148149,0.00409548
0.013663444,0.0779113,0.8092996,0.14904702,0.81354,0.14904,0.004247412
0.013663444,0.0779113,0.8026911,0.14988251,0.80714,0.149892,0.0044583827
0.013663444,0.0779113,0.79583067,0.15067062,0.800524,0.150705,0.0047277063
0.013663444,0.0779113,0.7887074,0.15141088,0.793661,0.151477,0.0050197393
0.013663444,0.0779113,0.78131175,0.15210271,0.786519,0.15221,0.005314529
0.013663444,0.0779113,0.7736327,0.15274556,0.779056,0.152903,0.005580753
0.013663444,0.0779113,0.76566124,0.15333912,0.771225,0.153554,0.0057786256
0.013663444,0.0779113,0.7573905,0.15388326,0.762966,0.154163,0.0058552176
0.013663444,0.0779113,0.7488106,0.15437776,0.754207,0.154728,0.0057466626
0.013663444,0.0779113,0.7399164,0.15482265,0.74486,0.155249,0.0053699613
0.013663444,0.0779113,0.73070174,0.15521803,0.734815,0.155723,0.0046182275
0.013663444,0.0779113,0.7211631,0.1555643,0.723931,0.156148,0.0033516288
0.013663444,0.0779113,0.7112952,0.15586177,0.712031,0.156522,0.00139606
0.013663444,0.0779113,0.7010954,0.15611106,0.698884,0.15684,0.002940327
0.013663444,0.0779113,0.6905627,0.15631288,0.684188,0.157098,0.007159829
0.013663444,0.0779113,0.6796965,0.156468,0.667541,0.157291,0.012978464
0.013663444,0.0779113,0.6616944,0.15702307,0.648397,0.15741,0.013684303
0.013663444,0.0779113,0.6346418,0.15810451,0.626015,0.157445,0.009286329
0.013663444,0.0779113,0.6065148,0.15919144,0.599361,0.157384,0.00896126
0.013663444,0.0779113,0.57732993,0.16028419,0.567001,0.157209,0.013404146
0.013663444,0.0779113,0.5471071,0.16138332,0.526947,0.156894,0.024649397
0.013663444,0.0779113,0.5158684,0.16248906,0.476541,0.156408,0.045408472
0.013663444,0.0779113,0.4336163,0.15966189,0.412572,0.155706,0.0250002
0.013663444,0.0779113,0.35219434,0.15531507,0.332206,0.154733,0.020570397
0.013663444,0.0779113,0.2686994,0.15085526,0.235778,0.153426,0.035492152
0.013663444,0.0779113,0.18300723,0.14654666,0.131487,0.151738,0.05671157
0.013663444,0.0779113,0.09527393,0.14226764,0.036616,0.149674,0.06606428
0.013663444,0.0779113,0.005722534,0.13761894,-0.032621,0.147308,0.048032597
0.013663444,0.0779113,-0.072204664,0.13420928,-0.073266,0.144757,0.011609063
0.013663444,0.0779113,-0.09253551,0.13661405,-0.09305,0.142126,0.006026432
0.013663444,0.0779113,-0.10702692,0.13790737,-0.1009,0.139482,0.0077015534
0.013663444,0.0779113,-0.104270294,0.13595828,-0.10273,0.136861,0.0024430081
0.013663444,0.0779113,-0.101344064,0.13393398,-0.101697,0.13428,0.00069895387
0.013663444,0.0779113,-0.09832759,0.13186914,-0.099331,0.131747,0.0011255369
0.013663444,0.0779113,-0.09525488,0.12977849,-0.096352,0.129265,0.0016106144
0.013663444,0.0779113,-0.09213032,0.12766418,-0.093094,0.126834,0.0017938539
0.013663444,0.0779113,-0.08895798,0.12552822,-0.089712,0.124456,0.0018262342
0.013663444,0.0779113,-0.085743025,0.123372704,-0.086278,0.122129,0.0017786771
0.013663444,0.0779113,-0.082489,0.12119955,-0.082828,0.119852,0.0016865507
0.013663444,0.0779113,-0.0791996,0.119010724,-0.079378,0.117626,0.0015631318
0.013663444,0.0779113,-0.0758792,0.11680799,-0.075935,0.115448,0.0014157891
0.013663444,0.0779113,-0.07253097,0.11459328,-0.072504,0.113319,0.0013012514
0.013663444,0.0779113,-0.06935923,0.11240538,-0.069087,0.111237,0.0014406145
0.013663444,0.0779113,-0.06644614,0.11026063,-0.065683,0.109202,0.0018217713
0.013663444,0.0779113,-0.06350653,0.108107075,-0.062295,0.107212,0.0021066032
0.013663444,0.0779113,-0.060541023,0.105947606,-0.058921,0.105268,0.0022996254
0.013663444,0.0779113,-0.057543267,0.10378921,-0.055562,0.103367,0.0024034753
0.013663444,0.0779113,-0.054527003,0.101625405,-0.052218,0.101511,0.0024234056
0.013663444,0.0779113,-0.05149706,0.099510774,-0.048888,0.099697,0.0027952865
0.013663444,0.0779113,-0.04847877,0.097899884,-0.045573,0.097925,0.002930887
0.013663444,0.0779113,-0.04544877,0.09629973,-0.042273,0.096194,0.0032815002
0.013663444,0.0779113,-0.042408276,0.09471224,-0.038987,0.094504,0.0036295205
0.013663444,0.0779113,-0.039060522,0.093358494,-0.035716,0.092854,0.0038490146
0.013663444,0.0779113,-0.03571381,0.092014916,-0.032458,0.091243,0.004027728
0.013663444,0.0779113,-0.032372613,0.09068115,-0.029215,0.089671,0.0041677617
0.013663444,0.0779113,-0.029038627,0.089358635,-0.025986,0.088136,0.0042752586
0.013663444,0.0779113,-0.025713552,0.08804868,-0.022771,0.086638,0.004353229
0.013663444,0.0779113,-0.022398848,0.08675264,-0.019569,0.085177,0.004405489
0.013663444,0.0779113,-0.019095886,0.085471734,-0.016382,0.083752,0.0044336226
0.013663444,0.0779113,-0.015806008,0.08420716,-0.013207,0.082363,0.0044431686
0.013663444,0.0779113,-0.012530524,0.08296029,-0.010046,0.081007,0.004437821
0.013663444,0.0779113,-0.009270448,0.08173218,-0.006899,0.079686,0.004417631
0.013663444,0.0779113,-0.006006468,0.0804635,-0.003765,0.078399,0.0043059643
0.013663444,0.0779113,-0.0027531572,0.07920344,-0.000644,0.077144,0.0041686017
0.013663444,0.0779113,0.0005011074,0.07796995,0.002465,0.075922,0.0040118485
0.013663444,0.0779113,0.0037416331,0.076754436,0.00556,0.074731,0.003841803
0.013663444,0.0779113,0.0069677047,0.07555777,0.008643,0.073571,0.0036620675
0.013663444,0.0779113,0.010179233,0.07438052,0.011712,0.072442,0.0034712814
0.013663444,0.0779113,0.013376068,0.07322349,0.01477,0.071344,0.0032734154
0.013663444,0.0779113,0.01655845,0.0720873,0.017815,0.070275,0.0030688513
0.013663444,0.0779113,0.019725751,0.070972525,0.020848,0.069234,0.0028607752
0.013663444,0.0779113,0.022878598,0.06987973,0.023868,0.068223,0.0026461352
0.013663444,0.0779113,0.026016813,0.06880942,0.026877,0.067239,0.0024306066
0.013663444,0.0779113,0.029141437,0.06776217,0.029873,0.066283,0.0022107344
0.013663444,0.0779113,0.032252055,0.06673831,0.032858,0.065354,0.001990255
0.013663444,0.0779113,0.035349917,0.065738164,0.035832,0.064452,0.0017682463
0.013663444,0.0779113,0.038434815,0.0647622,0.038793,0.063576,0.0015443861
0.013663444,0.0779113,0.041508447,0.06381069,0.041744,0.062725,0.001321245
0.013663444,0.0779113,0.044570934,0.06288386,0.044683,0.0619,0.0010959245
0.013663444,0.0779113,0.04762323,0.061981954,0.047611,0.061099,0.00089518353
0.013663444,0.0779113,0.050667,0.061105214,0.050528,0.060323,0.00092121214
0.013663444,0.0779113,0.053702485,0.06025388,0.053434,0.059571,0.00095136464
0.013663444,0.0779113,0.056731474,0.05942803,0.05633,0.058842,0.0009875037
0.013663444,0.0779113,0.059755396,0.05862791,0.059215,0.058136,0.001032304
0.013663444,0.0779113,0.06277533,0.05785366,0.06209,0.057453,0.0010859929
0.013663444,0.0779113,0.065792754,0.057105385,0.064955,0.056792,0.001151137
0.013663444,0.0779113,0.0688097,0.056383304,0.067809,0.056153,0.0012310073
0.013663444,0.0779113,0.071827546,0.05568733,0.070654,0.055535,0.0013258792
0.013663444,0.0779113,0.07484837,0.055017836,0.073489,0.054938,0.0014392026
0.013663444,0.0779113,0.07787372,0.054374896,0.076315,0.054363,0.0015706159
0.013663444,0.0779113,0.08090557,0.05375866,0.079131,0.053807,0.0018229149
0.013663444,0.0779113,0.08394642,0.053169183,0.081938,0.053272,0.0021112412
0.013663444,0.0779113,0.08699854,0.05260686,0.084737,0.052756,0.0024106763
0.013663444,0.0779113,0.09006329,0.05207158,0.087526,0.052259,0.0027247071
0.013663444,0.0779113,0.09314372,0.051563613,0.090307,0.051782,0.0030551068
0.013663444,0.0779113,0.09624113,0.051083334,0.09308,0.051323,0.003400799
0.013663444,0.0779113,0.09935899,0.05063071,0.095844,0.050882,0.0037662797
-0.08042912,0.023737138,-0.07224393,0.035518125,-0.080429,0.023737,0.019966198
-0.08042912,0.023737138,-0.008284066,0.031973243,-0.003535,0.023192,0.013530309
-0.08042912,0.023737138,0.027008705,0.030729853,0.046168,0.022904,0.026985148
-0.08042912,0.023737138,0.06341731,0.029482193,0.083421,0.022793,0.026692884
-0.08042912,0.023737138,0.10052568,0.028260306,0.114078,0.022819,0.01899363
-0.08042912,0.023737138,0.12873974,0.026908644,0.141051,0.022959,0.016260894
-0.08042912,0.023737138,0.15583014,0.026184939,0.166057,0.0232,0.0132118
-0.08042912,0.023737138,0.18286754,0.025822125,0.190272,0.023534,0.009692587
-0.08042912,0.023737138,0.2078397,0.025773585,0.214641,0.023959,0.008615892
-0.08042912,0.023737138,0.22867668,0.026146442,0.240055,0.024476,0.013048761
-0.08042912,0.023737138,0.25138202,0.026763342,0.267475,0.025089,0.017767329
-0.08042912,0.023737138,0.27653715,0.026988082,0.29806,0.025806,0.022704931
-0.08042912,0.023737138,0.30618167,0.026598744,0.333312,0.026641,0.027172592
-0.08042912,0.023737138,0.34902728,0.026633307,0.375245,0.027614,0.02719842
-0.08042912,0.023737138,0.40555137,0.027493916,0.426562,0.028754,0.02227072
-0.08042912,0.023737138,0.500796,0.028132718,0.49067,0.030102,0.012095306
-0.08042912,0.023737138,0.5800424,0.03080817,0.57104,0.03171,0.009904277
-0.08042912,0.023737138,0.6612911,0.036823332,0.668807,0.033644,0.010695241
-0.08042912,0.023737138,0.7612304,0.04245411,0.777769,0.03596,0.023032729
-0.08042912,0.023737138,0.8718625,0.04816637,0.880939,0.038668,0.018574905
-0.08042912,0.023737138,0.97192615,0.05176071,0.958975,0.041702,0.023009848
-0.08042912,0.023737138,1.020286,0.052961994,1.005616,0.044941,0.022691008
-0.08042912,0.023737138,1.0396458,0.054293837,1.028225,0.048268,0.017446682
-0.08042912,0.023737138,1.0491477,0.05570053,1.036909,0.051603,0.01633627
-0.08042912,0.023737138,1.0481901,0.05850329,1.038608,0.054906,0.013179451
-0.08042912,0.023737138,1.045697,0.06153984,1.037018,0.058156,0.012062874
-0.08042912,0.023737138,1.0429326,0.06446712,1.033914,0.061345,0.012140777
-0.08042912,0.023737138,1.040188,0.06720967,1.030113,0.06447,0.012814641
-0.08042912,0.023737138,1.0368236,0.06984666,1.025991,0.06753,0.0131493285
-0.08042912,0.023737138,1.032814,0.07236901,1.021719,0.070524,0.012940057
-0.08042912,0.023737138,1.028737,0.07483461,1.017375,0.073453,0.012743562
-0.08042912,0.023737138,1.0246438,0.07725488,1.012997,0.076319,0.0125826225
-0.08042912,0.023737138,1.0205748,0.0796423,1.008601,0.079122,0.012494162
-0.08042912,0.023737138,1.016558,0.0820081,1.004196,0.081862,0.012508102
-0.08042912,0.023737138,1.0126116,0.08436206,0.999785,0.084542,0.0130065605
-0.08042912,0.023737138,1.0087439,0.08671261,0.99537,0.087162,0.013823301
-0.08042912,0.023737138,1.0047594,0.08910957,0.99095,0.089722,0.014421873
-0.08042912,0.023737138,1.0006891,0.09155089,0.986525,0.092224,0.014837265
-0.08042912,0.023737138,0.99667555,0.09400785,0.982095,0.094669,0.015241697
-0.08042912,0.023737138,0.9926755,0.09652622,0.977659,0.097058,0.015548274
-0.08042912,0.023737138,0.9885984,0.099004105,0.973215,0.09939,0.015769318
-0.08042912,0.023737138,0.984589,0.10121739,0.968763,0.101669,0.016277596
-0.08042912,0.023737138,0.98027635,0.103466116,0.964301,0.103893,0.016402237
-0.08042912,0.023737138,0.97588664,0.10569534,0.959829,0.106064,0.016426332
-0.08042912,0.023737138,0.97140616,0.107900865,0.955345,0.108183,0.016343318
-0.08042912,0.023737138,0.96682376,0.11008735,0.950847,0.11025,0.01613938
-0.08042912,0.023737138,0.9621465,0.11226322,0.946335,0.112267,0.015815288
-0.08042912,0.023737138,0.95735705,0.11442683,0.941806,0.114234,0.01574386
-0.08042912,0.023737138,0.95243824,0.116576165,0.937259,0.116151,0.015604384
-0.08042912,0.023737138,0.9473723,0.118708804,0.932692,0.11802,0.015369132
-0.08042912,0.023737138,0.9426653,0.12079825,0.928103,0.119841,0.0155195
-0.08042912,0.023737138,0.9393839,0.122768894,0.92349,0.121615,0.01704783
-0.08042912,0.023737138,0.93604743,0.124710724,0.918851,0.123342,0.01856514
-0.08042912,0.023737138,0.93269825,0.12644605,0.914183,0.125024,0.019937277
-0.08042912,0.023737138,0.92932445,0.12796019,0.909484,0.12666,0.021140605
-0.08042912,0.023737138,0.92584604,0.12944974,0.90475,0.128251,0.02229479
-0.08042912,0.023737138,0.92224854,0.1309124,0.89998,0.129798,0.023382932
-0.08042912,0.023737138,0.91850835,0.13233495,0.895169,0.131302,0.02437228
-0.08042912,0.023737138,0.9145913,0.13369337,0.890314,0.132762,0.025208697
-0.08042912,0.023737138,0.9105078,0.13500485,0.885411,0.13418,0.025921628
-0.08042912,0.023737138,0.9062478,0.13626662,0.880455,0.135556,0.026503399
-0.08042912,0.023737138,0.9018032,0.13747542,0.875442,0.13689,0.02694659
-0.08042912,0.023737138,0.8971644,0.13862732,0.870366,0.138184,0.027241752
-0.08042912,0.023737138,0.89232594,0.13971964,0.865222,0.139436,0.02738759
-0.08042912,0.023737138,0.8872848,0.1407505,0.860002,0.140648,0.027385324
-0.08042912,0.023737138,0.8820399,0.14171866,0.8547,0.141819,0.02744022
-0.08042912,0.023737138,0.876591,0.1426231,0.849306,0.142951,0.02761294
-0.08042912,0.023737138,0.870941,0.14346316,0.843813,0.144043,0.027707815
-0.08042912,0.023737138,0.8650918,0.14423846,0.83821,0.145096,0.02773936
-0.08042912,0.023737138,0.8589056,0.14497535,0.832484,0.14611,0.027556255
-0.08042912,0.023737138,0.85243267,0.14565074,0.826623,0.147084,0.027242899
-0.08042912,0.023737138,0.8456214,0.14652023,0.82061,0.14802,0.026511192
-0.08042912,0.023737138,0.8387418,0.1474444,0.814429,0.148917,0.025785401
-0.08042912,0.023737138,0.83150834,0.1483608,0.808058,0.149774,0.024863511
-0.08042912,0.023737138,0.82386005,0.14930604,0.801473,0.150592,0.023672983
-0.08042912,0.023737138,0.8161554,0.15015137,0.794647,0.151371,0.022728026
-0.08042912,0.023737138,0.8084237,0.1508957,0.787547,0.152109,0.022090003
-0.08042912,0.023737138,0.800694,0.15153848,0.780132,0.152807,0.021830514
-0.08042912,0.023737138,0.7929959,0.15207984,0.772356,0.153464,0.022024125
-0.08042912,0.023737138,0.7853603,0.1525207,0.764161,0.154079,0.02275759
-0.08042912,0.023737138,0.77781695,0.15286261,0.755478,0.154651,0.02412732
-0.08042912,0.023737138,0.77039695,0.15310761,0.746221,0.155178,0.026246324
-0.08042912,0.023737138,0.76313287,0.15325856,0.736282,0.155659,0.029251322
-0.08042912,0.023737138,0.75415283,0.15323767,0.725526,0.156091,0.031480193
-0.08042912,0.023737138,0.74325085,0.1532956,0.713783,0.156472,0.032644212
-0.08042912,0.023737138,0.72663873,0.15361287,0.700828,0.156799,0.028996855
-0.08042912,0.023737138,0.71005297,0.15378651,0.686373,0.157066,0.026959464
-0.08042912,0.023737138,0.6934349,0.15386674,0.67003,0.157268,0.02680616
-0.08042912,0.023737138,0.6768381,0.1538556,0.651279,0.157398,0.02910152
-0.08042912,0.023737138,0.66031396,0.15375544,0.629409,0.157446,0.034595504
-0.08042912,0.023737138,0.62750256,0.15447707,0.603435,0.1574,0.026990503
-0.08042912,0.023737138,0.5900092,0.15535083,0.571988,0.157241,0.019911394
-0.08042912,0.023737138,0.5477579,0.15542471,0.533166,0.156948,0.016115218
-0.08042912,0.023737138,0.49552006,0.15531915,0.484408,0.156489,0.01228191
-0.08042912,0.023737138,0.42900616,0.1546164,0.422554,0.155821,0.007656768
-0.08042912,0.023737138,0.34135792,0.1525518,0.344603,0.154889,0.005582288
-0.08042912,0.023737138,0.25269306,0.14970368,0.25018,0.153633,0.006442368
-0.08042912,0.023737138,0.16781098,0.14698598,0.14611,0.152001,0.026715994
-0.08042912,0.023737138,0.091462076,0.14451283,0.048727,0.149986,0.048208244
-0.08042912,0.023737138,0.012618788,0.14195669,-0.024667,0.147656,0.042985097
-0.08042912,0.023737138,-0.03968015,0.14037034,-0.069017,0.145124,0.034090515
-0.08042912,0.023737138,-0.08507584,0.13890234,-0.091158,0.142499,0.009678826
-0.08042912,0.023737138,-0.09169491,0.13707171,-0.100257,0.139854,0.011344381
-0.08042912,0.023737138,-0.0950221,0.13543554,-0.102696,0.137229,0.009467363
-0.08042912,0.023737138,-0.09898122,0.13363844,-0.101948,0.134642,0.0039703473
-0.08042912,0.023737138,-0.100533515,0.13143404,-0.099714,0.132102,0.0014874712
-0.08042912,0.023737138,-0.09858982,0.12863803,-0.096795,0.129612,0.0027687922
-0.08042912,0.023737138,-0.09601092,0.12616242,-0.093564,0.127175,0.0034594983
-0.08042912,0.023737138,-0.093100086,0.12377609,-0.090194,0.124789,0.0039189905
-0.08042912,0.023737138,-0.089983165,0.121440515,-0.086765,0.122455,0.0042326525
-0.08042912,0.023737138,-0.08671427,0.119167924,-0.083316,0.120171,0.0044013485
-0.08042912,0.023737138,-0.0833385,0.11696676,-0.079865,0.117937,0.004443735
-0.08042912,0.023737138,-0.07989317,0.11484239,-0.076421,0.115753,0.0043827817
-0.08042912,0.023737138,-0.07640755,0.11279705,-0.072988,0.113617,0.0042394996
-0.08042912,0.023737138,-0.0728703,0.11072561,-0.069569,0.111528,0.0041036904
-0.08042912,0.023737138,-0.06930815,0.10865395,-0.066164,0.109486,0.003976196
-0.08042912,0.023737138,-0.0657589,0.106655926,-0.062773,0.10749,0.0038199797
-0.08042912,0.023737138,-0.06223138,0.10472651,-0.059397,0.10554,0.0036478713
-0.08042912,0.023737138,-0.058730874,0.102860026,-0.056036,0.103633,0.0034678504
-0.08042912,0.023737138,-0.055260215,0.10105036,-0.052689,0.101771,0.003291849
-0.08042912,0.023737138,-0.051820602,0.09929139,-0.049358,0.099951,0.0031222105
-0.08042912,0.023737138,-0.048411448,0.09757703,-0.046041,0.098173,0.0029664189
-0.08042912,0.023737138,-0.045031298,0.095901564,-0.042739,0.096436,0.0028267354
-0.08042912,0.023737138,-0.04167788,0.094259605,-0.039451,0.094741,0.0027082786
-0.08042912,0.023737138,-0.03834862,0.09264637,-0.036177,0.093085,0.0026102513
-0.08042912,0.023737138,-0.03504057,0.091057524,-0.032918,0.091468,0.0025330447
-0.08042912,0.023737138,-0.03175051,0.089489274,-0.029673,0.08989,0.00247824
-0.08042912,0.023737138,-0.028475631,0.08793847,-0.026442,0.08835,0.0024451558
-0.08042912,0.023737138,-0.025212709,0.086402364,-0.023224,0.086848,0.002434343
-0.08042912,0.023737138,-0.021959092,0.08487883,-0.020021,0.085382,0.002441259
-0.08042912,0.023737138,-0.018712047,0.083366096,-0.016831,0.083952,0.0024669543
-0.08042912,0.023737138,-0.0154691,0.08186285,-0.013655,0.082557,0.0025082482
-0.08042912,0.023737138,-0.01222815,0.08036813,-0.010492,0.081197,0.0025650198
-0.08042912,0.023737138,-0.009189922,0.07915872,-0.007343,0.079871,0.002559198
-0.08042912,0.023737138,-0.0061769374,0.077993326,-0.004207,0.078579,0.0025556125
-0.08042912,0.023737138,-0.003170561,0.0768466,-0.001084,0.077319,0.0025589652
-0.08042912,0.023737138,-0.00016919896,0.07571855,0.002026,0.076092,0.0025686445
-0.08042912,0.023737138,0.0028284304,0.074609354,0.005123,0.074897,0.0025822143
-0.08042912,0.023737138,0.0058234744,0.07351917,0.008208,0.073733,0.0025983574
-0.08042912,0.023737138,0.008814469,0.07244882,0.011279,0.0726,0.0026157107
-0.08042912,0.023737138,0.0118538365,0.071374886,0.014338,0.071497,0.0026062783
-0.08042912,0.023737138,0.014878139,0.07032566,0.017385,0.070424,0.0026052017
-0.08042912,0.023737138,0.017888099,0.069301456,0.02042,0.06938,0.002610445
-0.08042912,0.023737138,0.0208847,0.06830238,0.023442,0.068364,0.0026189238
-0.08042912,0.023737138,0.02386894,0.06732846,0.026452,0.067377,0.002631599
-0.08042912,0.023737138,0.026843835,0.06636636,0.029451,0.066417,0.0026578065
-0.08042912,0.023737138,0.02980984,0.06541836,0.032437,0.065484,0.0026928
-0.08042912,0.023737138,0.03276388,0.06450576,0.035412,0.064578,0.0027203523
-0.08042912,0.023737138,0.03570657,0.06362824,0.038375,0.063698,0.0027381927
-0.08042912,0.023737138,0.03863847,0.06278542,0.041327,0.062844,0.0027471147
-0.08042912,0.023737138,0.04156008,0.06197685,0.044268,0.062015,0.0027460717
-0.08042912,0.023737138,0.04447184,0.061202083,0.047198,0.061211,0.0027350783
-0.08042912,0.023737138,0.04737841,0.060434684,0.050117,0.060431,0.0027422756
-0.08042912,0.023737138,0.050279047,0.059681978,0.053024,0.059675,0.0027519315
-0.08042912,0.023737138,0.053172063,0.058952432,0.055922,0.058943,0.002759371
-0.08042912,0.023737138,0.056057718,0.05824561,0.058808,0.058234,0.002761893
-0.08042912,0.023737138,0.05893599,0.057561073,0.061685,0.057548,0.002762083
-0.08042912,0.023737138,0.061806846,0.05689835,0.064551,0.056884,0.0027585104
-0.08042912,0.023737138,0.06467037,0.056256954,0.067407,0.056242,0.0027515814
-0.08042912,0.023737138,0.067555934,0.055636663,0.070253,0.055621,0.0027127303
-0.08042912,0.023737138,0.07048358,0.05503466,0.073089,0.055022,0.0026180819
-0.08042912,0.023737138,0.073406115,0.054450862,0.075916,0.054443,0.002517745
-0.08042912,0.023737138,0.076325074,0.053884838,0.078734,0.053885,0.002409093
-0.08042912,0.023737138,0.07924214,0.05333606,0.081542,0.053346,0.0023097992
-0.08042912,0.023737138,0.08215654,0.052804124,0.084342,0.052828,0.0022093393
-0.08042912,0.023737138,0.085067734,0.05228864,0.087132,0.052328,0.0021036267
-0.08042912,0.023737138,0.087975204,0.05178915,0.089914,0.051848,0.0019976497
-0.08042912,0.023737138,0.09087828,0.05130526,0.092688,0.051387,0.001891464
-0.08042912,0.023737138,0.093776226,0.05083653,0.095454,0.050943,0.0017842427
-0.08042912,0.023737138,0.09666827,0.050382607,0.098212,0.050518,0.0016791224
-0.08042912,0.023737138,0.09955381,0.049943037,0.100962,0.050111,0.0015761517
-0.08042912,0.023737138,0.10243216,0.049517427,0.103705,0.049721,0.001476407
-0.08042912,0.023737138,0.10530265,0.049105406,0.10644,0.049347,0.001378946
-0.08042912,0.023737138,0.10816437,0.048706595,0.109169,0.048991,0.0012890324
-0.08042912,0.023737138,0.111016855,0.04832063,0.111891,0.048651,0.0012045167
-0.08042912,0.023737138,0.11385915,0.047947146,0.114607,0.048328,0.0011287071
-0.08042912,0.023737138,0.116690904,0.047585838,0.117318,0.04802,0.001061257
-0.08042912,0.023737138,0.11951125,0.047236584,0.120022,0.047728,0.0010021664
-0.08042912,0.023737138,0.12231979,0.046899077,0.122722,0.047451,0.00095413625
-0.08042912,0.023737138,0.12511575,0.04657305,0.125416,0.04719,0.00091719255
-0.08042912,0.023737138,0.12789863,0.04625827,0.128106,0.046943,0.00089209527
-0.08042912,0.023737138,0.13066807,0.04595447,0.130792,0.046711,0.0008804649
-0.08042912,0.023737138,0.13342379,0.045661423,0.133475,0.046493,0.0008827932
-0.08042912,0.023737138,0.13616514,0.045378942,0.136154,0.046289,0.0009212047
-0.08042912,0.023737138,0.13889208,0.045106858,0.138831,0.0461,0.0010542236
-0.08042912,0.023737138,0.14160432,0.04484501,0.141506,0.045923,0.0011763051
-0.08042912,0.023737138,0.14430182,0.04459329,0.14418,0.045761,0.0012895279
-0.08042912,0.023737138,0.14698477,0.044351578,0.146853,0.045611,0.0013911948
-0.08042912,0.023737138,0.14965317,0.04411981,0.149526,0.045475,0.0014823563
-0.08042912,0.023737138,0.15234984,0.043929078,0.1522,0.045351,0.001571767
-0.08042912,0.023737138,0.15522553,0.04392687,0.154875,0.04524,0.0016636662
-0.08042912,0.023737138,0.15793888,0.043959215,0.157552,0.045141,0.0015686639
-0.08042912,0.023737138,0.16063,0.043995578,0.160233,0.045054,0.0014554188
-0.08042912,0.023737138,0.16329975,0.044035748,0.162918,0.04498,0.0013260059
-0.08042912,0.023737138,0.16594921,0.044079512,0.165609,0.044917,0.0011776946
-0.08042912,0.023737138,0.16857955,0.044126734,0.168307,0.044866,0.0010118075
-0.08042912,0.023737138,0.17119232,0.04417726,0.171012,0.044827,0.000830058
-0.08042912,0.023737138,0.1737894,0.044230912,0.173727,0.044798,0.0006294809
-0.08042912,0.023737138,0.17637251,0.04428762,0.176454,0.044782,0.0005758628
-0.08042912,0.023737138,0.17894375,0.044347294,0.179193,0.044776,0.00067795813
-0.08042912,0.023737138,0.18150564,0.04440987,0.181947,0.044781,0.0008124858
-0.08042912,0.023737138,0.18406072,0.044475317,0.184718,0.044797,0.0009789579
-0.08042912,0.023737138,0.18661213,0.044543594,0.187509,0.044824,0.0011772774
-0.08042912,0.023737138,0.18916272,0.044614755,0.190323,0.044862,0.0014075227
-0.08042912,0.023737138,0.191716,0.044688776,0.193161,0.04491,0.001666218
-0.08042912,0.023737138,0.1942756,0.044765756,0.196029,0.044969,0.0019566491
-0.08042912,0.023737138,0.19684578,0.044845756,0.198929,0.045038,0.0022754557
-0.08042912,0.023737138,0.19996992,0.044949032,0.201866,0.045118,0.0020650513
-0.08042912,0.023737138,0.2033221,0.045063328,0.204845,0.045209,0.0016685724
