Problem,Folder,Final Error 1,Final Error 2,Hidden Layers,Pinn Info,Batch Size,Inf speed,total_neurons,shape
C,simulation653,0.019923808053135872,0.9591802954673767,"[['Tanh', 16], ['ReLU', 16]]",False,traininig_data/treino_s/,-1.0,32,rectangle
C,simulation294,0.006653350777924061,0.9470929503440857,"[['ELU', 128], ['SiLU', 32], ['LeakyReLU', 32]]",False,traininig_data/treino_s/,-1.0,192,bottleneck
C,simulation767,0.010564305819571018,1.0131944417953491,"[['ReLU', 128], ['LeakyReLU', 16]]",False,traininig_data/treino_s/,-1.0,144,bottleneck
C,simulation193,0.004966463427990675,0.7762904763221741,"[['Tanh', 64], ['Tanh', 64], ['SiLU', 64]]",False,traininig_data/treino_s/,-1.0,192,rectangle
C,simulation267,0.009784918278455734,1.0394089221954346,"[['ELU', 32], ['ReLU', 16], ['SiLU', 16]]",False,traininig_data/treino_s/,-1.0,64,bottleneck
C,simulation293,0.006077226717025042,0.9530452489852905,"[['Tanh', 64], ['ReLU', 64], ['LeakyReLU', 16]]",False,traininig_data/treino_s/,-1.0,144,bottleneck
C,simulation602,0.014125682413578033,0.9270695447921753,"[['LeakyReLU', 16], ['Tanh', 16]]",False,traininig_data/treino_s/,-1.0,32,rectangle
C,simulation330,0.004697095137089491,0.7644933462142944,"[['Tanh', 64], ['SiLU', 32], ['SiLU', 64]]",False,traininig_data/treino_s/,-1.0,160,bowtie
C,simulation209,0.004103485029190779,0.9973798394203186,"[['LeakyReLU', 64], ['Tanh', 64], ['Sigmoid', 16]]",False,traininig_data/treino_s/,-1.0,144,bottleneck
C,simulation266,0.007175624370574951,0.9350104331970215,"[['Sigmoid', 64], ['Tanh', 32], ['ReLU', 32]]",False,traininig_data/treino_s/,-1.0,128,bottleneck
C,simulation591,0.013534569181501865,0.9233913421630859,"[['LeakyReLU', 16], ['ReLU', 128]]",False,traininig_data/treino_s/,-1.0,144,funnel
C,simulation331,0.00798419862985611,0.9365464448928833,"[['ReLU', 32], ['LeakyReLU', 16], ['ReLU', 64]]",False,traininig_data/treino_s/,-1.0,112,bowtie
C,simulation142,0.011516557075083256,0.9855679869651794,"[['SiLU', 16], ['ELU', 16], ['ReLU', 16]]",False,traininig_data/treino_s/,-1.0,48,rectangle
C,simulation428,0.0077764722518622875,0.8903754353523254,"[['Tanh', 16], ['ELU', 128], ['ELU', 64]]",False,traininig_data/treino_s/,-1.0,208,diamond
C,simulation645,0.01281573623418808,0.9665331244468689,"[['ELU', 64], ['ReLU', 64]]",False,traininig_data/treino_s/,-1.0,128,rectangle
C,simulation654,0.01334043312817812,0.925768256187439,"[['SiLU', 128], ['ELU', 128]]",False,traininig_data/treino_s/,-1.0,256,rectangle
C,simulation725,0.010497071780264378,0.9410992860794067,"[['Tanh', 128], ['ReLU', 64]]",False,traininig_data/treino_s/,-1.0,192,bottleneck
C,simulation310,0.011089934036135674,0.9637808799743652,"[['Sigmoid', 128], ['ReLU', 16], ['SiLU', 32]]",False,traininig_data/treino_s/,-1.0,176,bowtie
C,simulation283,0.004517229273915291,0.9482107162475586,"[['ELU', 128], ['Tanh', 64], ['Tanh', 64]]",False,traininig_data/treino_s/,-1.0,256,bottleneck
C,simulation70,0.006027357652783394,0.9376730918884277,"[['ELU', 32], ['LeakyReLU', 64], ['LeakyReLU', 64]]",False,traininig_data/treino_s/,-1.0,160,funnel
C,simulation84,0.005915853660553694,1.0053311586380005,"[['Sigmoid', 32], ['SiLU', 64], ['Tanh', 128]]",False,traininig_data/treino_s/,-1.0,224,funnel
C,simulation373,0.008203347213566303,0.9032484292984009,"[['SiLU', 64], ['ReLU', 16], ['ELU', 32]]",False,traininig_data/treino_s/,-1.0,112,bowtie
C,simulation683,0.014064822345972061,0.8791472315788269,"[['Tanh', 32], ['SiLU', 32]]",False,traininig_data/treino_s/,-1.0,64,rectangle
C,simulation12,0.0053642443381249905,0.7989687919616699,"[['ELU', 32], ['LeakyReLU', 32], ['LeakyReLU', 128]]",False,traininig_data/treino_s/,-1.0,192,funnel
C,simulation320,0.007901372388005257,0.8818334937095642,"[['ELU', 32], ['Sigmoid', 16], ['ReLU', 32]]",False,traininig_data/treino_s/,-1.0,80,bowtie
C,simulation255,0.005010485183447599,0.8802586793899536,"[['LeakyReLU', 64], ['SiLU', 32], ['ReLU', 32]]",False,traininig_data/treino_s/,-1.0,128,bottleneck
C,simulation220,0.005397312343120575,0.9073993563652039,"[['Tanh', 64], ['SiLU', 32], ['Sigmoid', 16]]",False,traininig_data/treino_s/,-1.0,112,bottleneck
C,simulation302,0.009911627508699894,0.9633784294128418,"[['LeakyReLU', 32], ['Tanh', 16], ['ELU', 64]]",False,traininig_data/treino_s/,-1.0,112,bowtie
C,simulation160,0.006584371905773878,0.9640566110610962,"[['Tanh', 32], ['LeakyReLU', 32], ['ELU', 32]]",False,traininig_data/treino_s/,-1.0,96,rectangle
C,simulation124,0.010664801113307476,0.941718339920044,"[['ELU', 16], ['Sigmoid', 16], ['SiLU', 16]]",False,traininig_data/treino_s/,-1.0,48,rectangle
C,simulation689,0.007011979818344116,0.9426290392875671,"[['ReLU', 64], ['ReLU', 64]]",False,traininig_data/treino_s/,-1.0,128,rectangle
C,simulation703,0.012704911641776562,0.8835136890411377,"[['ELU', 128], ['Tanh', 16]]",False,traininig_data/treino_s/,-1.0,144,bottleneck
C,simulation273,0.0058591775596141815,0.9037297368049622,"[['ReLU', 128], ['SiLU', 32], ['LeakyReLU', 32]]",False,traininig_data/treino_s/,-1.0,192,bottleneck
C,simulation537,0.01945718377828598,0.9534908533096313,"[['SiLU', 16], ['ELU', 32]]",False,traininig_data/treino_s/,-1.0,48,funnel
C,simulation720,0.009458476677536964,0.9556573033332825,"[['Tanh', 64], ['Tanh', 32]]",False,traininig_data/treino_s/,-1.0,96,bottleneck
C,simulation168,0.011360950767993927,0.9446921944618225,"[['Sigmoid', 32], ['ELU', 32], ['ReLU', 32]]",False,traininig_data/treino_s/,-1.0,96,rectangle
C,simulation51,0.009832746349275112,0.9677670001983643,"[['Sigmoid', 16], ['LeakyReLU', 32], ['Tanh', 32]]",False,traininig_data/treino_s/,-1.0,80,funnel
C,simulation515,0.011669209226965904,0.9321094155311584,"[['Tanh', 16], ['Tanh', 128]]",False,traininig_data/treino_s/,-1.0,144,funnel
C,simulation77,0.005856811068952084,0.9136714339256287,"[['ReLU', 16], ['ReLU', 64], ['Tanh', 64]]",False,traininig_data/treino_s/,-1.0,144,funnel
C,simulation698,0.010132716968655586,0.9710202813148499,"[['Tanh', 64], ['ReLU', 64]]",False,traininig_data/treino_s/,-1.0,128,rectangle
C,simulation106,0.006676619406789541,0.9627757668495178,"[['SiLU', 32], ['ReLU', 32], ['Sigmoid', 32]]",False,traininig_data/treino_s/,-1.0,96,rectangle
C,simulation237,0.005892162211239338,0.905281662940979,"[['LeakyReLU', 128], ['LeakyReLU', 16], ['Sigmoid', 16]]",False,traininig_data/treino_s/,-1.0,160,bottleneck
C,simulation346,0.004602757282555103,0.8970448970794678,"[['ReLU', 64], ['Tanh', 32], ['SiLU', 64]]",False,traininig_data/treino_s/,-1.0,160,bowtie
C,simulation660,0.011273028329014778,0.8983631134033203,"[['Tanh', 64], ['LeakyReLU', 64]]",False,traininig_data/treino_s/,-1.0,128,rectangle
C,simulation150,0.006089287344366312,0.8929566740989685,"[['LeakyReLU', 64], ['SiLU', 64], ['LeakyReLU', 64]]",False,traininig_data/treino_s/,-1.0,192,rectangle
C,simulation788,0.016760889440774918,0.8972079157829285,"[['Sigmoid', 128], ['ELU', 64]]",False,traininig_data/treino_s/,-1.0,192,bottleneck
C,simulation173,0.005733671132475138,0.9994441270828247,"[['SiLU', 32], ['ELU', 32], ['Tanh', 32]]",False,traininig_data/treino_s/,-1.0,96,rectangle
C,simulation23,0.004135244991630316,0.85561203956604,"[['ELU', 32], ['Sigmoid', 64], ['SiLU', 128]]",False,traininig_data/treino_s/,-1.0,224,funnel
C,simulation170,0.005454816855490208,0.8881536722183228,"[['ReLU', 64], ['LeakyReLU', 64], ['SiLU', 64]]",False,traininig_data/treino_s/,-1.0,192,rectangle
C,simulation364,0.0050286720506846905,0.9387399554252625,"[['SiLU', 64], ['SiLU', 32], ['ReLU', 128]]",False,traininig_data/treino_s/,-1.0,224,bowtie
C,simulation582,0.01653902418911457,0.9082354307174683,"[['SiLU', 16], ['Sigmoid', 32]]",False,traininig_data/treino_s/,-1.0,48,funnel
C,simulation682,0.011918235570192337,0.9080317616462708,"[['Tanh', 64], ['SiLU', 64]]",False,traininig_data/treino_s/,-1.0,128,rectangle
C,simulation308,0.006542360410094261,0.9601263403892517,"[['LeakyReLU', 64], ['Tanh', 16], ['ReLU', 64]]",False,traininig_data/treino_s/,-1.0,144,bowtie
C,simulation250,0.0055389562621712685,0.9776790738105774,"[['ELU', 64], ['Sigmoid', 32], ['Sigmoid', 32]]",False,traininig_data/treino_s/,-1.0,128,bottleneck
C,simulation623,0.023814717307686806,0.8508754968643188,"[['Tanh', 16], ['ELU', 16]]",False,traininig_data/treino_s/,-1.0,32,rectangle
C,simulation276,0.0076242173090577126,0.9141006469726562,"[['Sigmoid', 64], ['SiLU', 32], ['SiLU', 16]]",False,traininig_data/treino_s/,-1.0,112,bottleneck
C,simulation345,0.00640809116885066,0.9431683421134949,"[['SiLU', 64], ['SiLU', 16], ['ELU', 32]]",False,traininig_data/treino_s/,-1.0,112,bowtie
C,simulation663,0.011778459884226322,0.961349368095398,"[['ELU', 128], ['ReLU', 128]]",False,traininig_data/treino_s/,-1.0,256,rectangle
C,simulation578,0.011687850579619408,0.9370529651641846,"[['Sigmoid', 64], ['Tanh', 128]]",False,traininig_data/treino_s/,-1.0,192,funnel
C,simulation631,0.024310819804668427,0.9450190663337708,"[['LeakyReLU', 16], ['ELU', 16]]",False,traininig_data/treino_s/,-1.0,32,rectangle
C,simulation263,0.006688772700726986,0.907585084438324,"[['Tanh', 64], ['ReLU', 32], ['LeakyReLU', 32]]",False,traininig_data/treino_s/,-1.0,128,bottleneck
C,simulation102,0.0066673895344138145,0.9702289700508118,"[['LeakyReLU', 32], ['Tanh', 32], ['ReLU', 32]]",False,traininig_data/treino_s/,-1.0,96,rectangle
C,simulation131,0.006728203967213631,0.9170186519622803,"[['Sigmoid', 64], ['Tanh', 64], ['ReLU', 64]]",False,traininig_data/treino_s/,-1.0,192,rectangle
C,simulation125,0.006774587091058493,0.8704893589019775,"[['Tanh', 64], ['SiLU', 64], ['ReLU', 64]]",False,traininig_data/treino_s/,-1.0,192,rectangle
C,simulation338,0.0064788260497152805,0.8716990947723389,"[['SiLU', 128], ['LeakyReLU', 32], ['LeakyReLU', 64]]",False,traininig_data/treino_s/,-1.0,224,bowtie
C,simulation778,0.017890991643071175,0.9652190208435059,"[['Sigmoid', 64], ['ReLU', 32]]",False,traininig_data/treino_s/,-1.0,96,bottleneck
C,simulation658,0.024460507556796074,0.8674869537353516,"[['Sigmoid', 64], ['ELU', 64]]",False,traininig_data/treino_s/,-1.0,128,rectangle
C,simulation299,0.0039054795634001493,0.8590396046638489,"[['ReLU', 64], ['LeakyReLU', 64], ['Tanh', 16]]",False,traininig_data/treino_s/,-1.0,144,bottleneck
C,simulation254,0.005983743816614151,0.9063547253608704,"[['Tanh', 64], ['SiLU', 64], ['LeakyReLU', 16]]",False,traininig_data/treino_s/,-1.0,144,bottleneck
C,simulation224,0.0042581441812217236,0.800403356552124,"[['LeakyReLU', 128], ['LeakyReLU', 64], ['ELU', 32]]",False,traininig_data/treino_s/,-1.0,224,bottleneck
C,simulation35,0.006896100472658873,0.8816500902175903,"[['SiLU', 32], ['Sigmoid', 32], ['ELU', 128]]",False,traininig_data/treino_s/,-1.0,192,funnel
C,simulation746,0.014989553019404411,0.8956096172332764,"[['SiLU', 32], ['Sigmoid', 16]]",False,traininig_data/treino_s/,-1.0,48,bottleneck
C,simulation248,0.007891912944614887,0.9599642753601074,"[['SiLU', 128], ['SiLU', 16], ['SiLU', 16]]",False,traininig_data/treino_s/,-1.0,160,bottleneck
C,simulation45,0.00495476508513093,0.9345710873603821,"[['ELU', 32], ['Sigmoid', 32], ['Tanh', 64]]",False,traininig_data/treino_s/,-1.0,128,funnel
C,simulation36,0.004431089386343956,0.8281002640724182,"[['Tanh', 16], ['Tanh', 64], ['Tanh', 64]]",False,traininig_data/treino_s/,-1.0,144,funnel
C,simulation616,0.011234900914132595,0.9678557515144348,"[['ELU', 64], ['LeakyReLU', 64]]",False,traininig_data/treino_s/,-1.0,128,rectangle
C,simulation371,0.007857109420001507,0.9836328625679016,"[['Tanh', 32], ['Tanh', 16], ['ReLU', 128]]",False,traininig_data/treino_s/,-1.0,176,bowtie
C,simulation43,0.006878347136080265,0.9237697124481201,"[['LeakyReLU', 16], ['ELU', 32], ['ReLU', 64]]",False,traininig_data/treino_s/,-1.0,112,funnel
C,simulation753,0.009897217154502869,0.9113855957984924,"[['LeakyReLU', 64], ['Tanh', 16]]",False,traininig_data/treino_s/,-1.0,80,bottleneck
C,simulation32,0.009161140769720078,0.9426081776618958,"[['Sigmoid', 16], ['LeakyReLU', 32], ['Sigmoid', 32]]",False,traininig_data/treino_s/,-1.0,80,funnel
C,simulation454,0.0069412244483828545,0.9357624650001526,"[['Sigmoid', 16], ['Tanh', 128], ['Tanh', 32]]",False,traininig_data/treino_s/,-1.0,176,diamond
C,simulation433,0.008719535544514656,0.9367063641548157,"[['Sigmoid', 16], ['SiLU', 128], ['SiLU', 16]]",False,traininig_data/treino_s/,-1.0,160,diamond
C,simulation370,0.005758165847510099,0.9285162687301636,"[['ELU', 32], ['SiLU', 16], ['Sigmoid', 64]]",False,traininig_data/treino_s/,-1.0,112,bowtie
C,simulation478,0.005149852950125933,0.9009456634521484,"[['SiLU', 32], ['Sigmoid', 64], ['ELU', 32]]",False,traininig_data/treino_s/,-1.0,128,diamond
C,simulation662,0.01440249290317297,0.9560093879699707,"[['SiLU', 32], ['SiLU', 32]]",False,traininig_data/treino_s/,-1.0,64,rectangle
C,simulation733,0.010480670258402824,0.9440553784370422,"[['SiLU', 128], ['SiLU', 64]]",False,traininig_data/treino_s/,-1.0,192,bottleneck
C,simulation742,0.014478146098554134,0.9609710574150085,"[['SiLU', 64], ['ReLU', 32]]",False,traininig_data/treino_s/,-1.0,96,bottleneck
C,simulation96,0.005813406314700842,0.9256101250648499,"[['Sigmoid', 16], ['LeakyReLU', 64], ['LeakyReLU', 64]]",False,traininig_data/treino_s/,-1.0,144,funnel
C,simulation650,0.010261745192110538,0.9310619235038757,"[['LeakyReLU', 64], ['ELU', 64]]",False,traininig_data/treino_s/,-1.0,128,rectangle
C,simulation66,0.004671996925026178,0.9161769151687622,"[['Tanh', 64], ['SiLU', 64], ['Tanh', 128]]",False,traininig_data/treino_s/,-1.0,256,funnel
C,simulation216,0.00574566749855876,0.9619250893592834,"[['ReLU', 128], ['ReLU', 32], ['ELU', 32]]",False,traininig_data/treino_s/,-1.0,192,bottleneck
C,simulation511,0.02589857392013073,0.949648380279541,"[['ReLU', 16], ['ReLU', 32]]",False,traininig_data/treino_s/,-1.0,48,funnel
C,simulation461,0.004884040914475918,0.8025234341621399,"[['Sigmoid', 32], ['LeakyReLU', 128], ['SiLU', 32]]",False,traininig_data/treino_s/,-1.0,192,diamond
C,simulation165,0.005592846777290106,0.8934134244918823,"[['SiLU', 32], ['SiLU', 32], ['Sigmoid', 32]]",False,traininig_data/treino_s/,-1.0,96,rectangle
C,simulation242,0.005860883742570877,0.8830235004425049,"[['ELU', 128], ['ELU', 32], ['Tanh', 16]]",False,traininig_data/treino_s/,-1.0,176,bottleneck
C,simulation700,0.012312889099121094,0.9155270457267761,"[['SiLU', 64], ['Sigmoid', 16]]",False,traininig_data/treino_s/,-1.0,80,bottleneck
C,simulation147,0.005751531571149826,0.8707374930381775,"[['SiLU', 64], ['Tanh', 64], ['LeakyReLU', 64]]",False,traininig_data/treino_s/,-1.0,192,rectangle
C,simulation363,0.006868826691061258,0.9378480911254883,"[['SiLU', 32], ['LeakyReLU', 16], ['SiLU', 64]]",False,traininig_data/treino_s/,-1.0,112,bowtie
C,simulation403,0.007441661786288023,0.9005946516990662,"[['SiLU', 16], ['ELU', 128], ['LeakyReLU', 32]]",False,traininig_data/treino_s/,-1.0,176,diamond
C,simulation651,0.011305274441838264,0.9530484676361084,"[['ReLU', 32], ['LeakyReLU', 32]]",False,traininig_data/treino_s/,-1.0,64,rectangle
C,simulation463,0.008439144119620323,0.958753764629364,"[['ReLU', 16], ['Sigmoid', 128], ['ReLU', 16]]",False,traininig_data/treino_s/,-1.0,160,diamond
C,simulation202,0.006610531359910965,0.9464471340179443,"[['Tanh', 32], ['SiLU', 32], ['ELU', 16]]",False,traininig_data/treino_s/,-1.0,80,bottleneck
C,simulation103,0.009614139795303345,0.9724470376968384,"[['LeakyReLU', 16], ['LeakyReLU', 16], ['ReLU', 16]]",False,traininig_data/treino_s/,-1.0,48,rectangle
C,simulation63,0.005809823516756296,0.9426256418228149,"[['Tanh', 16], ['Sigmoid', 32], ['Sigmoid', 32]]",False,traininig_data/treino_s/,-1.0,80,funnel
C,simulation785,0.009298542514443398,0.9183304309844971,"[['Tanh', 128], ['LeakyReLU', 64]]",False,traininig_data/treino_s/,-1.0,192,bottleneck
C,simulation128,0.009896918199956417,0.9823870658874512,"[['ReLU', 16], ['LeakyReLU', 16], ['Tanh', 16]]",False,traininig_data/treino_s/,-1.0,48,rectangle
C,simulation350,0.006745318882167339,0.947451651096344,"[['ELU', 64], ['LeakyReLU', 16], ['LeakyReLU', 128]]",False,traininig_data/treino_s/,-1.0,208,bowtie
C,simulation105,0.008476181887090206,0.8985316157341003,"[['Sigmoid', 64], ['ELU', 64], ['SiLU', 64]]",False,traininig_data/treino_s/,-1.0,192,rectangle
C,simulation233,0.005478466860949993,0.8898202180862427,"[['ELU', 128], ['Sigmoid', 32], ['ReLU', 32]]",False,traininig_data/treino_s/,-1.0,192,bottleneck
C,simulation442,0.0045546479523181915,0.9135077595710754,"[['ReLU', 64], ['SiLU', 128], ['Tanh', 16]]",False,traininig_data/treino_s/,-1.0,208,diamond
C,simulation20,0.009879142045974731,0.9547519087791443,"[['Tanh', 16], ['ReLU', 16], ['ELU', 64]]",False,traininig_data/treino_s/,-1.0,96,funnel
C,simulation101,0.004531509708613157,0.9684330224990845,"[['ReLU', 64], ['ReLU', 64], ['Tanh', 64]]",False,traininig_data/treino_s/,-1.0,192,rectangle
C,simulation33,0.006590023636817932,0.8866664171218872,"[['ELU', 16], ['SiLU', 32], ['ELU', 128]]",False,traininig_data/treino_s/,-1.0,176,funnel
C,simulation110,0.008858968503773212,0.9600743651390076,"[['SiLU', 16], ['Tanh', 16], ['Sigmoid', 16]]",False,traininig_data/treino_s/,-1.0,48,rectangle
C,simulation265,0.009992123581469059,0.9513790607452393,"[['ReLU', 32], ['SiLU', 16], ['ReLU', 16]]",False,traininig_data/treino_s/,-1.0,64,bottleneck
C,simulation78,0.0049247597344219685,0.9210594296455383,"[['Tanh', 32], ['Sigmoid', 32], ['LeakyReLU', 128]]",False,traininig_data/treino_s/,-1.0,192,funnel
C,simulation749,0.012970947660505772,0.9580600261688232,"[['ELU', 128], ['Sigmoid', 16]]",False,traininig_data/treino_s/,-1.0,144,bottleneck
C,simulation471,0.004120299592614174,0.8789916038513184,"[['ELU', 64], ['Sigmoid', 128], ['ELU', 16]]",False,traininig_data/treino_s/,-1.0,208,diamond
C,simulation342,0.005266029853373766,0.8778296113014221,"[['Tanh', 64], ['Tanh', 32], ['LeakyReLU', 64]]",False,traininig_data/treino_s/,-1.0,160,bowtie
C,simulation608,0.017878694459795952,0.9308395385742188,"[['SiLU', 16], ['Tanh', 16]]",False,traininig_data/treino_s/,-1.0,32,rectangle
C,simulation457,0.013427477329969406,0.9155089259147644,"[['Sigmoid', 16], ['Sigmoid', 64], ['ELU', 16]]",False,traininig_data/treino_s/,-1.0,96,diamond
C,simulation316,0.0042039635591208935,0.8705102205276489,"[['LeakyReLU', 128], ['Sigmoid', 32], ['ReLU', 64]]",False,traininig_data/treino_s/,-1.0,224,bowtie
C,simulation544,0.01566310226917267,0.924249529838562,"[['SiLU', 32], ['ELU', 128]]",False,traininig_data/treino_s/,-1.0,160,funnel
C,simulation687,0.0068793403916060925,0.8047520518302917,"[['ReLU', 128], ['LeakyReLU', 128]]",False,traininig_data/treino_s/,-1.0,256,rectangle
C,simulation72,0.006145993247628212,0.8754401803016663,"[['SiLU', 32], ['ELU', 32], ['Tanh', 64]]",False,traininig_data/treino_s/,-1.0,128,funnel
C,simulation799,0.015334941446781158,0.9215827584266663,"[['ELU', 32], ['Tanh', 16]]",False,traininig_data/treino_s/,-1.0,48,bottleneck
C,simulation546,0.029492052271962166,0.8738380670547485,"[['Sigmoid', 16], ['ELU', 64]]",False,traininig_data/treino_s/,-1.0,80,funnel
C,simulation243,0.007270127534866333,0.9208291172981262,"[['Sigmoid', 32], ['Tanh', 32], ['ELU', 16]]",False,traininig_data/treino_s/,-1.0,80,bottleneck
C,simulation717,0.024087609723210335,0.9665088653564453,"[['Sigmoid', 64], ['ELU', 16]]",False,traininig_data/treino_s/,-1.0,80,bottleneck
C,simulation605,0.014947404153645039,0.9268677234649658,"[['ELU', 32], ['SiLU', 32]]",False,traininig_data/treino_s/,-1.0,64,rectangle
C,simulation675,0.010068955831229687,0.9506832361221313,"[['ELU', 64], ['Sigmoid', 64]]",False,traininig_data/treino_s/,-1.0,128,rectangle
C,simulation156,0.01067240908741951,0.8791242837905884,"[['SiLU', 16], ['SiLU', 16], ['ELU', 16]]",False,traininig_data/treino_s/,-1.0,48,rectangle
C,simulation64,0.008309784345328808,0.9022207260131836,"[['SiLU', 16], ['ELU', 32], ['ELU', 64]]",False,traininig_data/treino_s/,-1.0,112,funnel
C,simulation361,0.006933931261301041,0.9364650249481201,"[['Tanh', 64], ['SiLU', 16], ['LeakyReLU', 32]]",False,traininig_data/treino_s/,-1.0,112,bowtie
C,simulation741,0.013317856937646866,0.9155294895172119,"[['SiLU', 128], ['ELU', 32]]",False,traininig_data/treino_s/,-1.0,160,bottleneck
C,simulation91,0.006869971286505461,0.910991370677948,"[['LeakyReLU', 16], ['ELU', 64], ['ReLU', 128]]",False,traininig_data/treino_s/,-1.0,208,funnel
C,simulation44,0.006539800204336643,0.9051905870437622,"[['LeakyReLU', 16], ['Sigmoid', 32], ['Sigmoid', 64]]",False,traininig_data/treino_s/,-1.0,112,funnel
C,simulation108,0.004583836067467928,0.86094731092453,"[['ReLU', 64], ['Sigmoid', 64], ['LeakyReLU', 64]]",False,traininig_data/treino_s/,-1.0,192,rectangle
C,simulation246,0.006774630397558212,0.9075157642364502,"[['SiLU', 64], ['ELU', 64], ['ReLU', 32]]",False,traininig_data/treino_s/,-1.0,160,bottleneck
C,simulation311,0.011500440537929535,1.0191234350204468,"[['ReLU', 64], ['Sigmoid', 16], ['ELU', 64]]",False,traininig_data/treino_s/,-1.0,144,bowtie
C,simulation643,0.009048504754900932,0.9652860164642334,"[['LeakyReLU', 64], ['ReLU', 64]]",False,traininig_data/treino_s/,-1.0,128,rectangle
C,simulation271,0.008648845367133617,0.9550538659095764,"[['Sigmoid', 128], ['LeakyReLU', 16], ['Tanh', 16]]",False,traininig_data/treino_s/,-1.0,160,bottleneck
C,simulation723,0.012126241810619831,0.9495722055435181,"[['SiLU', 128], ['SiLU', 16]]",False,traininig_data/treino_s/,-1.0,144,bottleneck
C,simulation323,0.008367059752345085,0.973831057548523,"[['ELU', 64], ['LeakyReLU', 16], ['ReLU', 64]]",False,traininig_data/treino_s/,-1.0,144,bowtie
C,simulation475,0.006053876597434282,0.8598809242248535,"[['LeakyReLU', 32], ['ELU', 128], ['Tanh', 32]]",False,traininig_data/treino_s/,-1.0,192,diamond
C,simulation721,0.015582595951855183,0.9517756104469299,"[['ELU', 128], ['ReLU', 32]]",False,traininig_data/treino_s/,-1.0,160,bottleneck
C,simulation89,0.004847726784646511,0.8425188064575195,"[['Tanh', 16], ['Tanh', 64], ['Sigmoid', 64]]",False,traininig_data/treino_s/,-1.0,144,funnel
C,simulation181,0.01124304998666048,0.9527932405471802,"[['ReLU', 16], ['ReLU', 16], ['Sigmoid', 16]]",False,traininig_data/treino_s/,-1.0,48,rectangle
C,simulation230,0.005500543396919966,0.8858383893966675,"[['LeakyReLU', 128], ['ELU', 64], ['LeakyReLU', 16]]",False,traininig_data/treino_s/,-1.0,208,bottleneck
C,simulation736,0.009553995914757252,0.9613465070724487,"[['ReLU', 64], ['SiLU', 32]]",False,traininig_data/treino_s/,-1.0,96,bottleneck
C,simulation699,0.007696595974266529,0.9287872314453125,"[['ReLU', 64], ['LeakyReLU', 64]]",False,traininig_data/treino_s/,-1.0,128,rectangle
C,simulation600,0.032487791031599045,0.8838704824447632,"[['Sigmoid', 16], ['ReLU', 16]]",False,traininig_data/treino_s/,-1.0,32,rectangle
C,simulation633,0.011218054220080376,0.9393284320831299,"[['ReLU', 64], ['SiLU', 64]]",False,traininig_data/treino_s/,-1.0,128,rectangle
C,simulation11,0.0048599522560834885,0.8182346820831299,"[['LeakyReLU', 32], ['Sigmoid', 64], ['ReLU', 128]]",False,traininig_data/treino_s/,-1.0,224,funnel
C,simulation432,0.005809827707707882,0.8987354040145874,"[['Tanh', 32], ['ReLU', 64], ['Tanh', 32]]",False,traininig_data/treino_s/,-1.0,128,diamond
C,simulation707,0.009819441474974155,0.9115045070648193,"[['Tanh', 64], ['Sigmoid', 16]]",False,traininig_data/treino_s/,-1.0,80,bottleneck
C,simulation782,0.015219131484627724,0.9715566635131836,"[['ReLU', 32], ['Sigmoid', 16]]",False,traininig_data/treino_s/,-1.0,48,bottleneck
C,simulation791,0.012764823623001575,0.9094117879867554,"[['LeakyReLU', 64], ['ELU', 16]]",False,traininig_data/treino_s/,-1.0,80,bottleneck
C,simulation590,0.012565524317324162,0.9934566020965576,"[['LeakyReLU', 16], ['LeakyReLU', 64]]",False,traininig_data/treino_s/,-1.0,80,funnel
C,simulation199,0.006089531816542149,0.9083389639854431,"[['SiLU', 32], ['Sigmoid', 32], ['ELU', 32]]",False,traininig_data/treino_s/,-1.0,96,rectangle
C,simulation94,0.0038130558095872402,0.7915009260177612,"[['ReLU', 16], ['LeakyReLU', 64], ['Sigmoid', 128]]",False,traininig_data/treino_s/,-1.0,208,funnel
C,simulation554,0.015549520030617714,0.8976541757583618,"[['Tanh', 32], ['ELU', 128]]",False,traininig_data/treino_s/,-1.0,160,funnel
C,simulation354,0.00666115852072835,0.9991699457168579,"[['LeakyReLU', 64], ['Sigmoid', 16], ['ReLU', 32]]",False,traininig_data/treino_s/,-1.0,112,bowtie
C,simulation685,0.010431257076561451,0.9265649318695068,"[['ELU', 32], ['Tanh', 32]]",False,traininig_data/treino_s/,-1.0,64,rectangle
C,simulation129,0.006207328289747238,0.9411547780036926,"[['Sigmoid', 64], ['SiLU', 64], ['ReLU', 64]]",False,traininig_data/treino_s/,-1.0,192,rectangle
C,simulation766,0.009229524061083794,0.9180096983909607,"[['Sigmoid', 128], ['Sigmoid', 32]]",False,traininig_data/treino_s/,-1.0,160,bottleneck
C,simulation390,0.005896136164665222,0.944337010383606,"[['ReLU', 128], ['ELU', 16], ['ELU', 32]]",False,traininig_data/treino_s/,-1.0,176,bowtie
C,simulation392,0.01086040586233139,0.9508070349693298,"[['Sigmoid', 64], ['ReLU', 16], ['Sigmoid', 128]]",False,traininig_data/treino_s/,-1.0,208,bowtie
C,simulation295,0.012169938534498215,0.9481629729270935,"[['Sigmoid', 32], ['LeakyReLU', 16], ['SiLU', 16]]",False,traininig_data/treino_s/,-1.0,64,bottleneck
