u,w,up,wp,ut,wt
0.06938586,0.10084989,0.7986424,0.15107787,0.782919,0.152553
0.06938586,0.10084989,0.7925141,0.1513749,0.775283,0.153226
0.06938586,0.10084989,0.78389525,0.1515738,0.767251,0.153856
0.06938586,0.10084989,0.7729031,0.15168485,0.758758,0.154444
0.06938586,0.10084989,0.7596507,0.15171772,0.749724,0.154988
0.06938586,0.10084989,0.74424624,0.15168148,0.740052,0.155486
0.06938586,0.10084989,0.7267853,0.15158439,0.729617,0.155937
0.06938586,0.10084989,0.70736396,0.15143457,0.718262,0.156337
0.06938586,0.10084989,0.6861347,0.15123323,0.705786,0.156684
0.06938586,0.10084989,0.6635146,0.1509594,0.691926,0.156974
0.06938586,0.10084989,0.6396259,0.15061584,0.676335,0.157201
0.06938586,0.10084989,0.61454237,0.15020803,0.658548,0.157359
0.06938586,0.10084989,0.5883324,0.14974126,0.637932,0.157438
0.06938586,0.10084989,0.56107163,0.14922035,0.613615,0.157429
0.06938586,0.10084989,0.5328084,0.14864978,0.584386,0.157314
0.06938586,0.10084989,0.5036113,0.14803386,0.548559,0.157074
0.06938586,0.10084989,0.47353005,0.14737654,0.503825,0.156681
0.06938586,0.10084989,0.44261956,0.14668134,0.447214,0.156096
0.06938586,0.10084989,0.41092825,0.14595169,0.375493,0.155269
0.06938586,0.10084989,0.37850022,0.14519083,0.286873,0.15414
0.06938586,0.10084989,0.34537435,0.14440165,0.184936,0.152651
0.06938586,0.10084989,0.31159735,0.14358696,0.082778,0.150775
0.06938586,0.10084989,0.27720308,0.14274916,-0.00093,0.14855
0.06938586,0.10084989,0.24227476,0.1418891,-0.055682,0.146078
0.06938586,0.10084989,0.20713711,0.14099784,-0.084922,0.143477
0.06938586,0.10084989,0.17185831,0.14007616,-0.097928,0.140834
0.06938586,0.10084989,0.13646317,0.1391262,-0.102299,0.138198
-0.031298477,0.10279923,0.0033291578,0.09397523,-0.031298,0.102799
-0.031298477,0.10279923,0.004569888,0.092461646,-0.037731,0.101029
-0.031298477,0.10279923,0.005827546,0.0909607,-0.040142,0.099269
-0.031298477,0.10279923,0.00709486,0.089473054,-0.040167,0.097532
-0.031298477,0.10279923,0.008379221,0.08799929,-0.038809,0.095825
-0.031298477,0.10279923,0.009683132,0.08654006,-0.036658,0.094152
-0.031298477,0.10279923,0.011001587,0.08509604,-0.034054,0.092516
-0.031298477,0.10279923,0.0123381615,0.08366804,-0.031193,0.090916
-0.031298477,0.10279923,0.013689756,0.08225646,-0.028188,0.089353
-0.031298477,0.10279923,0.015063524,0.08086275,-0.025103,0.087827
-0.031298477,0.10279923,0.016456008,0.079487,-0.021977,0.086338
-0.031298477,0.10279923,0.017871141,0.07813065,-0.018831,0.084885
-0.031298477,0.10279923,0.019303441,0.07679416,-0.015679,0.083467
-0.031298477,0.10279923,0.020763516,0.075478755,-0.012528,0.082085
-0.031298477,0.10279923,0.022247434,0.07418542,-0.009383,0.080737
-0.031298477,0.10279923,0.023753762,0.07291506,-0.006247,0.079423
-0.031298477,0.10279923,0.025286794,0.0716688,-0.003121,0.078142
-0.031298477,0.10279923,0.026845574,0.07044802,-6e-06,0.076894
-0.031298477,0.10279923,0.028439164,0.06925363,0.003098,0.075678
-0.031298477,0.10279923,0.030056238,0.06808706,0.006189,0.074493
-0.031298477,0.10279923,0.03170538,0.066949636,0.009268,0.07334
-0.031298477,0.10279923,0.033387065,0.065842584,0.012334,0.072217
-0.031298477,0.10279923,0.03510177,0.06476775,0.015389,0.071125
-0.031298477,0.10279923,0.036850333,0.06372631,0.018431,0.070061
-0.031298477,0.10279923,0.0386405,0.062720075,0.021461,0.069027
-0.031298477,0.10279923,0.040466428,0.061750636,0.024479,0.068021
-0.031298477,0.10279923,0.0423311,0.060819745,0.027485,0.067043
-0.031298477,0.10279923,0.044238925,0.05992964,0.030479,0.066093
-0.031298477,0.10279923,0.04618907,0.059081517,0.033462,0.065169
-0.031298477,0.10279923,0.04818499,0.05827823,0.036433,0.064272
-0.031298477,0.10279923,0.050228953,0.05752142,0.039392,0.063401
-0.031298477,0.10279923,0.052320838,0.056813538,0.04234,0.062556
-0.031298477,0.10279923,0.054462433,0.05615677,0.045277,0.061736
-0.031298477,0.10279923,0.05665636,0.05555381,0.048203,0.06094
-0.031298477,0.10279923,0.058909297,0.05500716,0.051118,0.060169
-0.031298477,0.10279923,0.061214566,0.054519463,0.054022,0.059421
-0.031298477,0.10279923,0.06358206,0.05409379,0.056916,0.058697
-0.031298477,0.10279923,0.06601071,0.053733,0.059799,0.057996
-0.031298477,0.10279923,0.06850159,0.05344017,0.062671,0.057317
-0.031298477,0.10279923,0.07105672,0.05321863,0.065534,0.05666
-0.031298477,0.10279923,0.073654056,0.05303817,0.068387,0.056026
-0.031298477,0.10279923,0.07624841,0.05285851,0.071229,0.055412
-0.031298477,0.10279923,0.07883906,0.052679073,0.074063,0.05482
-0.031298477,0.10279923,0.08142567,0.052500196,0.076886,0.054249
-0.031298477,0.10279923,0.08401525,0.05232168,0.079701,0.053697
-0.031298477,0.10279923,0.086598516,0.052143723,0.082506,0.053166
-0.031298477,0.10279923,0.089181066,0.051966056,0.085302,0.052654
-0.031298477,0.10279923,0.09176338,0.051788867,0.08809,0.052161
-0.031298477,0.10279923,0.094340324,0.05161207,0.090869,0.051687
-0.031298477,0.10279923,0.09691453,0.051435582,0.09364,0.051232
-0.031298477,0.10279923,0.099485755,0.051259585,0.096403,0.050795
-0.031298477,0.10279923,0.10205412,0.05108378,0.099158,0.050376
-0.031298477,0.10279923,0.10462308,0.05090843,0.101906,0.049975
-0.031298477,0.10279923,0.10718632,0.05073339,0.104646,0.04959
-0.031298477,0.10279923,0.10975194,0.05055867,0.10738,0.049223
-0.031298477,0.10279923,0.11230987,0.05038423,0.110106,0.048872
-0.031298477,0.10279923,0.11486584,0.0502102,0.112826,0.048538
-0.031298477,0.10279923,0.117420435,0.05003634,0.11554,0.04822
-0.031298477,0.10279923,0.119975924,0.049862914,0.118248,0.047918
-0.031298477,0.10279923,0.12252897,0.04968983,0.120951,0.047631
-0.031298477,0.10279923,0.12507689,0.049517043,0.123649,0.04736
-0.031298477,0.10279923,0.12762707,0.049344502,0.126342,0.047103
-0.031298477,0.10279923,0.13018006,0.049172513,0.12903,0.046862
-0.031298477,0.10279923,0.132729,0.049000777,0.131715,0.046634
-0.031298477,0.10279923,0.13528281,0.048829608,0.134397,0.046421
-0.031298477,0.10279923,0.13783199,0.048658665,0.137075,0.046223
-0.031298477,0.10279923,0.1403901,0.048488256,0.139752,0.046037
-0.031298477,0.10279923,0.14295131,0.048318535,0.142426,0.045866
-0.031298477,0.10279923,0.14551878,0.048149556,0.1451,0.045708
-0.031298477,0.10279923,0.14809245,0.047981,0.147772,0.045563
-0.031298477,0.10279923,0.15067846,0.047813512,0.150445,0.045431
-0.031298477,0.10279923,0.15327138,0.04764675,0.153119,0.045311
-0.031298477,0.10279923,0.15588254,0.04748119,0.155795,0.045204
-0.031298477,0.10279923,0.15850669,0.047316708,0.158474,0.04511
-0.031298477,0.10279923,0.16115165,0.047153533,0.161156,0.045027
-0.031298477,0.10279923,0.16381991,0.04699207,0.163843,0.044957
-0.031298477,0.10279923,0.16651493,0.046832263,0.166536,0.044898
-0.031298477,0.10279923,0.16924131,0.046674304,0.169236,0.044851
-0.031298477,0.10279923,0.17200017,0.046518452,0.171945,0.044816
-0.031298477,0.10279923,0.17479795,0.046364952,0.174664,0.044791
-0.031298477,0.10279923,0.1776393,0.046214234,0.177394,0.044778
-0.031298477,0.10279923,0.1805358,0.046066172,0.180138,0.044777
-0.031298477,0.10279923,0.18348134,0.045921087,0.182898,0.044786
-0.031298477,0.10279923,0.18648624,0.04577916,0.185676,0.044805
-0.031298477,0.10279923,0.18955153,0.045640506,0.188474,0.044836
-0.031298477,0.10279923,0.19268364,0.045505214,0.191296,0.044877
-0.031298477,0.10279923,0.19588602,0.045373034,0.194144,0.044929
-0.031298477,0.10279923,0.19915491,0.04524386,0.197023,0.044992
-0.031298477,0.10279923,0.20250136,0.045117483,0.199935,0.045065
-0.031298477,0.10279923,0.20591187,0.044993166,0.202886,0.045148
-0.031298477,0.10279923,0.20939356,0.044870257,0.20588,0.045242
-0.031298477,0.10279923,0.21293324,0.0447479,0.208924,0.045346
-0.031298477,0.10279923,0.21652722,0.044624567,0.212024,0.045461
-0.031298477,0.10279923,0.22016406,0.0444993,0.215188,0.045587
-0.031298477,0.10279923,0.22383314,0.044370197,0.218424,0.045723
-0.031298477,0.10279923,0.22752708,0.044235528,0.221742,0.04587
-0.031298477,0.10279923,0.23122686,0.044093348,0.225154,0.046028
-0.031298477,0.10279923,0.23492467,0.043941952,0.228673,0.046197
-0.031298477,0.10279923,0.23861575,0.04377918,0.232314,0.046378
-0.031298477,0.10279923,0.24229133,0.043603588,0.236097,0.046571
-0.031298477,0.10279923,0.24595106,0.043413527,0.240043,0.046775
-0.031298477,0.10279923,0.2496056,0.04320787,0.244178,0.046993
-0.031298477,0.10279923,0.25326133,0.042985633,0.248531,0.047224
-0.031298477,0.10279923,0.25693905,0.042746022,0.253139,0.047469
-0.031298477,0.10279923,0.26065665,0.04248827,0.258048,0.047729
-0.031298477,0.10279923,0.2644322,0.04221329,0.26331,0.048005
-0.031298477,0.10279923,0.2682423,0.041934844,0.268991,0.048298
-0.031298477,0.10279923,0.2720937,0.041657098,0.275172,0.04861
-0.031298477,0.10279923,0.2759953,0.041380547,0.281954,0.048942
-0.031298477,0.10279923,0.2799595,0.041106127,0.289463,0.049298
-0.031298477,0.10279923,0.28398722,0.040836424,0.297859,0.049679
-0.031298477,0.10279923,0.28805137,0.04059299,0.307349,0.050089
-0.031298477,0.10279923,0.292894,0.040431067,0.318197,0.050533
-0.031298477,0.10279923,0.3051417,0.040809814,0.330749,0.051016
-0.031298477,0.10279923,0.3259074,0.04180579,0.345465,0.051545
-0.031298477,0.10279923,0.35467416,0.043382008,0.362952,0.052128
-0.031298477,0.10279923,0.390949,0.04550364,0.38403,0.052778
-0.031298477,0.10279923,0.4342804,0.048137695,0.40979,0.053509
-0.031298477,0.10279923,0.48423398,0.051253278,0.441679,0.054341
-0.031298477,0.10279923,0.54040015,0.054821182,0.48154,0.055301
-0.031298477,0.10279923,0.6024024,0.058813855,0.531502,0.05642
-0.031298477,0.10279923,0.6698811,0.06320545,0.593466,0.057742
-0.031298477,0.10279923,0.7374294,0.0677079,0.667727,0.059311
-0.031298477,0.10279923,0.7947557,0.0717802,0.750602,0.061167
-0.031298477,0.10279923,0.8426337,0.07545619,0.832753,0.063326
-0.031298477,0.10279923,0.88209426,0.07878326,0.902067,0.065757
-0.031298477,0.10279923,0.91406107,0.081804186,0.950958,0.06839
-0.031298477,0.10279923,0.9393743,0.08455716,0.980066,0.071138
-0.031298477,0.10279923,0.9587892,0.087076366,0.994818,0.07393
-0.031298477,0.10279923,0.97298884,0.089392655,1.000794,0.076719
-0.031298477,0.10279923,0.982592,0.09153313,1.001882,0.079478
-0.031298477,0.10279923,0.988148,0.093522415,1.000364,0.082192
-0.031298477,0.10279923,0.99015856,0.09538216,0.99748,0.084855
-0.031298477,0.10279923,0.98907185,0.0971319,0.993878,0.087462
-0.031298477,0.10279923,0.9852952,0.09878864,0.989897,0.090012
-0.031298477,0.10279923,0.9791945,0.10036779,0.985712,0.092506
-0.031298477,0.10279923,0.97110224,0.10188294,0.981415,0.094944
-0.031298477,0.10279923,0.96131146,0.10334595,0.977052,0.097325
-0.031298477,0.10279923,0.9500948,0.10476775,0.97265,0.099651
-0.031298477,0.10279923,0.9376966,0.106157474,0.968222,0.101923
-0.031298477,0.10279923,0.92433715,0.107523456,0.963774,0.104141
-0.031298477,0.10279923,0.91021836,0.10887324,0.959309,0.106306
-0.031298477,0.10279923,0.89635134,0.11017921,0.954828,0.108419
-0.031298477,0.10279923,0.8865888,0.11129685,0.950332,0.110481
-0.031298477,0.10279923,0.88109386,0.11223078,0.94582,0.112492
-0.031298477,0.10279923,0.879552,0.11300418,0.94129,0.114453
-0.031298477,0.10279923,0.8816799,0.11363796,0.936742,0.116365
-0.031298477,0.10279923,0.8858235,0.11421688,0.932173,0.118228
-0.031298477,0.10279923,0.88844883,0.114913166,0.927581,0.120044
-0.031298477,0.10279923,0.88956296,0.115732655,0.922966,0.121813
-0.031298477,0.10279923,0.8893409,0.11667323,0.918324,0.123535
-0.031298477,0.10279923,0.8879509,0.11773238,0.913653,0.125211
-0.031298477,0.10279923,0.8855673,0.11890739,0.90895,0.126842
-0.031298477,0.10279923,0.8823556,0.120195866,0.904213,0.128428
-0.031298477,0.10279923,0.87848747,0.121594876,0.899438,0.12997
-0.031298477,0.10279923,0.8741306,0.12310186,0.894623,0.131469
-0.031298477,0.10279923,0.86945355,0.1247142,0.889762,0.132925
-0.031298477,0.10279923,0.86461866,0.12642929,0.884853,0.134338
-0.031298477,0.10279923,0.8598068,0.12824483,0.879891,0.135709
-0.031298477,0.10279923,0.85517657,0.13015845,0.874871,0.137039
-0.031298477,0.10279923,0.85090506,0.13216811,0.869788,0.138327
-0.031298477,0.10279923,0.84715784,0.13427176,0.864635,0.139575
-0.031298477,0.10279923,0.8441193,0.13646758,0.859406,0.140782
-0.031298477,0.10279923,0.84195995,0.1387541,0.854094,0.141949
-0.031298477,0.10279923,0.8408654,0.14112988,0.84869,0.143076
-0.031298477,0.10279923,0.84099674,0.1435908,0.843185,0.144164
-0.031298477,0.10279923,0.8405119,0.14587036,0.837568,0.145213
-0.031298477,0.10279923,0.83840764,0.1478107,0.831828,0.146222
-0.031298477,0.10279923,0.8350569,0.14943424,0.82595,0.147192
-0.031298477,0.10279923,0.8308399,0.15076256,0.81992,0.148123
-0.031298477,0.10279923,0.82612336,0.15181625,0.813718,0.149015
-0.031298477,0.10279923,0.8212851,0.15261528,0.807324,0.149868
-0.031298477,0.10279923,0.8166994,0.15317857,0.800714,0.150682
-0.031298477,0.10279923,0.8127414,0.15353063,0.793859,0.151456
-0.031298477,0.10279923,0.8097849,0.15373674,0.786725,0.15219
-0.031298477,0.10279923,0.80821526,0.1538234,0.779272,0.152884
-0.031298477,0.10279923,0.80642617,0.15378991,0.771452,0.153536
-0.031298477,0.10279923,0.80189407,0.15362796,0.763205,0.154146
-0.031298477,0.10279923,0.79472184,0.15334955,0.754462,0.154713
-0.031298477,0.10279923,0.78501165,0.15296605,0.745133,0.155235
-0.031298477,0.10279923,0.7728648,0.15248856,0.735109,0.15571
-0.031298477,0.10279923,0.7583724,0.15192768,0.724252,0.156137
-0.031298477,0.10279923,0.74162006,0.1512934,0.712383,0.156512
-0.031298477,0.10279923,0.72268426,0.1505954,0.699275,0.156832
-0.031298477,0.10279923,0.7016418,0.149843,0.684628,0.157092
-0.031298477,0.10279923,0.67855203,0.14904508,0.668042,0.157286
-0.031298477,0.10279923,0.65347886,0.1482102,0.648978,0.157408
-0.031298477,0.10279923,0.62647104,0.14734659,0.626699,0.157446
-0.031298477,0.10279923,0.5975779,0.14646229,0.600184,0.157388
-0.031298477,0.10279923,0.5668422,0.14556499,0.568009,0.157215
-0.031298477,0.10279923,0.53462625,0.14463839,0.528205,0.156905
-0.031298477,0.10279923,0.5013938,0.14366454,0.478133,0.156425
-0.031298477,0.10279923,0.46722293,0.14264861,0.414591,0.15573
-0.031298477,0.10279923,0.43216872,0.14159536,0.334708,0.154765
-0.031298477,0.10279923,0.39631224,0.14050847,0.238668,0.153468
-0.031298477,0.10279923,0.3599739,0.1393818,0.134393,0.151791
-0.031298477,0.10279923,0.32329845,0.13821542,0.038992,0.149737
-0.031298477,0.10279923,0.28632355,0.1370132,-0.031081,0.147378
-0.031298477,0.10279923,0.24907804,0.13577846,-0.072452,0.14483
-0.031298477,0.10279923,0.21159983,0.13451432,-0.092692,0.1422
-0.031298477,0.10279923,0.17391658,0.13322371,-0.100781,0.139556
0.103227094,0.074867755,0.03350377,0.07870429,0.103227,0.074868
0.103227094,0.074867755,0.034786463,0.077214636,0.082755,0.07405
0.103227094,0.074867755,0.036101818,0.07574595,0.066552,0.073172
0.103227094,0.074867755,0.037451982,0.0742994,0.054441,0.072251
0.103227094,0.074867755,0.03883803,0.072876304,0.045909,0.071303
0.103227094,0.074867755,0.040263772,0.071478084,0.040301,0.070342
0.103227094,0.074867755,0.041731715,0.07010619,0.036971,0.069378
0.103227094,0.074867755,0.04324138,0.0687622,0.035356,0.068419
0.103227094,0.074867755,0.04479921,0.06744762,0.035003,0.067472
0.103227094,0.074867755,0.046402216,0.06616441,0.035565,0.06654
0.103227094,0.074867755,0.048055887,0.064914316,0.036785,0.065626
0.103227094,0.074867755,0.049763083,0.063699365,0.038475,0.064733
0.103227094,0.074867755,0.051525474,0.06251994,0.0405,0.063861
0.103227094,0.074867755,0.053341746,0.06137145,0.042763,0.063011
0.103227094,0.074867755,0.05522096,0.060254518,0.045195,0.062184
0.103227094,0.074867755,0.05715823,0.059170667,0.047747,0.06138
0.103227094,0.074867755,0.05915594,0.05812129,0.050384,0.0606
0.103227094,0.074867755,0.06121838,0.057108127,0.05308,0.059842
0.103227094,0.074867755,0.063342094,0.056132477,0.055817,0.059107
0.103227094,0.074867755,0.06552684,0.055196073,0.058582,0.058395
0.103227094,0.074867755,0.06776965,0.054300614,0.061364,0.057705
0.103227094,0.074867755,0.07007468,0.05344767,0.064159,0.057037
0.103227094,0.074867755,0.0724349,0.05263906,0.066959,0.056391
0.103227094,0.074867755,0.074849606,0.051876463,0.069762,0.055766
0.103227094,0.074867755,0.077311754,0.051161617,0.072565,0.055162
0.103227094,0.074867755,0.07981527,0.05049643,0.075366,0.054579
0.103227094,0.074867755,0.08235693,0.049882494,0.078162,0.054016
0.103227094,0.074867755,0.084929824,0.049321808,0.080955,0.053474
0.103227094,0.074867755,0.087519646,0.04881639,0.083741,0.052951
0.103227094,0.074867755,0.090119004,0.04836784,0.086522,0.052447
0.103227094,0.074867755,0.09271991,0.04797836,0.089296,0.051962
0.103227094,0.074867755,0.09530723,0.047649905,0.092063,0.051497
0.103227094,0.074867755,0.09786618,0.04738442,0.094824,0.051049
0.103227094,0.074867755,0.100391746,0.047171317,0.097578,0.05062
0.103227094,0.074867755,0.10290992,0.046962682,0.100325,0.050208
0.103227094,0.074867755,0.105427146,0.04675428,0.103065,0.049814
0.103227094,0.074867755,0.107938886,0.04654578,0.105799,0.049437
0.103227094,0.074867755,0.11045092,0.046337407,0.108526,0.049076
0.103227094,0.074867755,0.11295664,0.046128936,0.111247,0.048733
0.103227094,0.074867755,0.11545873,0.04592064,0.113963,0.048405
0.103227094,0.074867755,0.1179595,0.045713186,0.116672,0.048094
0.103227094,0.074867755,0.120456696,0.045506857,0.119376,0.047798
0.103227094,0.074867755,0.12295383,0.045301385,0.122075,0.047518
0.103227094,0.074867755,0.12544721,0.045096904,0.12477,0.047252
0.103227094,0.074867755,0.1279419,0.04489347,0.12746,0.047002
0.103227094,0.074867755,0.13042766,0.044690937,0.130146,0.046766
0.103227094,0.074867755,0.13291562,0.04448936,0.132828,0.046545
0.103227094,0.074867755,0.13539922,0.044288717,0.135507,0.046338
0.103227094,0.074867755,0.1378802,0.044088986,0.138184,0.046145
0.103227094,0.074867755,0.14036065,0.043890245,0.140859,0.045966
0.103227094,0.074867755,0.14283466,0.04369229,0.143532,0.0458
0.103227094,0.074867755,0.14530599,0.04349549,0.146204,0.045647
0.103227094,0.074867755,0.14777654,0.043299623,0.148877,0.045507
0.103227094,0.074867755,0.15024543,0.0431047,0.151549,0.04538
0.103227094,0.074867755,0.15271252,0.04291086,0.154224,0.045266
0.103227094,0.074867755,0.15517741,0.04271813,0.1569,0.045164
0.103227094,0.074867755,0.15764314,0.042526655,0.159579,0.045075
0.103227094,0.074867755,0.16010833,0.04233648,0.162263,0.044997
0.103227094,0.074867755,0.16257787,0.042147867,0.164952,0.044932
0.103227094,0.074867755,0.165048,0.04196067,0.167647,0.044878
0.103227094,0.074867755,0.16752547,0.041775316,0.17035,0.044836
0.103227094,0.074867755,0.17000723,0.04159199,0.173063,0.044805
0.103227094,0.074867755,0.17249906,0.0414109,0.175786,0.044785
0.103227094,0.074867755,0.17500496,0.04123236,0.178521,0.044777
0.103227094,0.074867755,0.17752141,0.041056596,0.181271,0.044779
0.103227094,0.074867755,0.18005502,0.04088423,0.184038,0.044793
0.103227094,0.074867755,0.18260974,0.040715355,0.186823,0.044817
0.103227094,0.074867755,0.1851914,0.04055056,0.189631,0.044852
0.103227094,0.074867755,0.18779975,0.040390328,0.192462,0.044898
0.103227094,0.074867755,0.19044095,0.040235106,0.195322,0.044954
0.103227094,0.074867755,0.19311756,0.040085267,0.198213,0.045021
0.103227094,0.074867755,0.1958322,0.039941393,0.201141,0.045098
0.103227094,0.074867755,0.19858766,0.03980392,0.204108,0.045186
0.103227094,0.074867755,0.20138884,0.0396732,0.207122,0.045284
0.103227094,0.074867755,0.20423347,0.039549455,0.210188,0.045393
0.103227094,0.074867755,0.20711648,0.039432686,0.213312,0.045512
0.103227094,0.074867755,0.2100423,0.03932271,0.216504,0.045642
0.103227094,0.074867755,0.21299684,0.03921927,0.219772,0.045782
0.103227094,0.074867755,0.2159738,0.039121456,0.223126,0.045934
0.103227094,0.074867755,0.21895528,0.039028153,0.22658,0.046096
0.103227094,0.074867755,0.22193265,0.038937915,0.230147,0.04627
0.103227094,0.074867755,0.22487599,0.03884863,0.233844,0.046456
0.103227094,0.074867755,0.2277686,0.038758077,0.23769,0.046653
0.103227094,0.074867755,0.2305823,0.038663387,0.241709,0.046863
0.103227094,0.074867755,0.23329234,0.038561776,0.245928,0.047086
0.103227094,0.074867755,0.23587894,0.03845001,0.25038,0.047323
0.103227094,0.074867755,0.23832542,0.03832577,0.255105,0.047574
0.103227094,0.074867755,0.24062371,0.03818649,0.26015,0.04784
0.103227094,0.074867755,0.24278432,0.03803081,0.265574,0.048123
0.103227094,0.074867755,0.24482435,0.03785847,0.271447,0.048424
0.103227094,0.074867755,0.24678898,0.037670042,0.277859,0.048744
0.103227094,0.074867755,0.24873191,0.037467837,0.28492,0.049085
0.103227094,0.074867755,0.25072128,0.037255164,0.292769,0.049451
0.103227094,0.074867755,0.25283444,0.03703607,0.301582,0.049843
0.103227094,0.074867755,0.25515252,0.03681489,0.311589,0.050267
0.103227094,0.074867755,0.26033366,0.036775425,0.323083,0.050726
0.103227094,0.074867755,0.27464962,0.037356146,0.336453,0.051226
0.103227094,0.074867755,0.29787737,0.038552135,0.352214,0.051776
0.103227094,0.074867755,0.32931346,0.040316395,0.37105,0.052385
0.103227094,0.074867755,0.3683383,0.042606182,0.393884,0.053066
0.103227094,0.074867755,0.41438985,0.045382254,0.421943,0.053835
0.103227094,0.074867755,0.46695447,0.04860892,0.456834,0.054716
0.103227094,0.074867755,0.52557206,0.052253123,0.500545,0.055736
0.103227094,0.074867755,0.58981216,0.05628473,0.555213,0.056933
0.103227094,0.074867755,0.65907514,0.06066494,0.622313,0.058349
0.103227094,0.074867755,0.7233408,0.06486556,0.700837,0.060031
0.103227094,0.074867755,0.7781788,0.06866713,0.784837,0.062011
0.103227094,0.074867755,0.8246534,0.072139904,0.863138,0.064287
0.103227094,0.074867755,0.863643,0.07532412,0.924576,0.066811
0.103227094,0.074867755,0.89595526,0.0782563,0.964937,0.0695
0.103227094,0.074867755,0.92232454,0.08096951,0.987458,0.072274
0.103227094,0.074867755,0.9434236,0.08349387,0.998047,0.075069
0.103227094,0.074867755,0.959859,0.08585637,1.001666,0.077848
0.103227094,0.074867755,0.97219646,0.088081546,1.001489,0.08059
0.103227094,0.074867755,0.98094267,0.09019171,0.999307,0.083284
0.103227094,0.074867755,0.98655754,0.09220664,0.996074,0.085924
0.103227094,0.074867755,0.9894742,0.09414443,0.992289,0.088508
0.103227094,0.074867755,0.99007416,0.096021436,0.98821,0.091035
0.103227094,0.074867755,0.9887152,0.09785219,0.983971,0.093506
0.103227094,0.074867755,0.9857266,0.09965005,0.979643,0.095921
0.103227094,0.074867755,0.9814057,0.10142589,0.975262,0.09828
0.103227094,0.074867755,0.9760622,0.10318412,0.970849,0.100584
0.103227094,0.074867755,0.96995926,0.10493332,0.966412,0.102833
0.103227094,0.074867755,0.96333385,0.1066816,0.961956,0.10503
0.103227094,0.074867755,0.95641005,0.10843638,0.957485,0.107174
0.103227094,0.074867755,0.94938946,0.11020408,0.952998,0.109266
0.103227094,0.074867755,0.942461,0.1119905,0.948496,0.111307
0.103227094,0.074867755,0.9358045,0.11380057,0.943976,0.113297
0.103227094,0.074867755,0.92958117,0.115638986,0.939439,0.115238
0.103227094,0.074867755,0.92315924,0.11754658,0.934883,0.11713
0.103227094,0.074867755,0.91321886,0.11968999,0.930305,0.118974
0.103227094,0.074867755,0.9010329,0.12202677,0.925704,0.12077
0.103227094,0.074867755,0.8904854,0.124404944,0.921078,0.12252
0.103227094,0.074867755,0.8817669,0.12682293,0.916424,0.124223
0.103227094,0.074867755,0.8748429,0.12928823,0.91174,0.125881
0.103227094,0.074867755,0.8697008,0.13180718,0.907024,0.127494
0.103227094,0.074867755,0.8663924,0.13438219,0.902272,0.129062
0.103227094,0.074867755,0.8640386,0.13683839,0.897481,0.130586
0.103227094,0.074867755,0.8616035,0.1390247,0.892648,0.132068
0.103227094,0.074867755,0.85926914,0.14095907,0.887768,0.133506
0.103227094,0.074867755,0.85721886,0.14265847,0.882838,0.134902
0.103227094,0.074867755,0.8556502,0.14413874,0.877853,0.136256
0.103227094,0.074867755,0.8547739,0.14541474,0.872808,0.137569
0.103227094,0.074867755,0.85479236,0.14650044,0.867697,0.13884
0.103227094,0.074867755,0.8559251,0.14740911,0.862514,0.140072
0.103227094,0.074867755,0.8583975,0.1481531,0.857252,0.141262
0.103227094,0.074867755,0.8624363,0.14874524,0.851904,0.142413
0.103227094,0.074867755,0.8666086,0.14921534,0.84646,0.143525
0.103227094,0.074867755,0.8686875,0.14956951,0.840911,0.144596
0.103227094,0.074867755,0.8687396,0.1498152,0.835245,0.145629
0.103227094,0.074867755,0.86684644,0.14995974,0.829451,0.146622
0.103227094,0.074867755,0.86308014,0.15000996,0.823512,0.147576
0.103227094,0.074867755,0.85752213,0.1499722,0.817414,0.148492
0.103227094,0.074867755,0.8502424,0.1498524,0.811137,0.149368
0.103227094,0.074867755,0.84131277,0.14965612,0.804658,0.150205
0.103227094,0.074867755,0.830801,0.14938867,0.797952,0.151002
0.103227094,0.074867755,0.8187752,0.14905494,0.790987,0.15176
0.103227094,0.074867755,0.8053018,0.14865947,0.783729,0.152478
0.103227094,0.074867755,0.79043853,0.14820668,0.776132,0.153155
0.103227094,0.074867755,0.7742467,0.14770058,0.768146,0.15379
0.103227094,0.074867755,0.7567847,0.147145,0.759707,0.154382
0.103227094,0.074867755,0.7381066,0.1465435,0.750737,0.154931
0.103227094,0.074867755,0.71826684,0.14589953,0.741139,0.155434
0.103227094,0.074867755,0.6973134,0.1452162,0.730794,0.15589
0.103227094,0.074867755,0.67529607,0.1444965,0.719549,0.156296
0.103227094,0.074867755,0.6522653,0.14374328,0.707206,0.156649
0.103227094,0.074867755,0.62826157,0.14295909,0.693512,0.156945
0.103227094,0.074867755,0.60332847,0.14214644,0.67813,0.15718
0.103227094,0.074867755,0.5775088,0.14130774,0.660609,0.157345
0.103227094,0.074867755,0.5508399,0.14044511,0.640338,0.157434
0.103227094,0.074867755,0.5233611,0.13956061,0.616476,0.157435
0.103227094,0.074867755,0.49510646,0.13865617,0.587854,0.157332
0.103227094,0.074867755,0.46611238,0.13773364,0.552844,0.157107
0.103227094,0.074867755,0.43641162,0.13679472,0.509213,0.156732
0.103227094,0.074867755,0.406034,0.13584107,0.454055,0.15617
0.103227094,0.074867755,0.37501,0.13487414,0.384116,0.155373
0.103227094,0.074867755,0.34336996,0.13389537,0.297303,0.15428
